age,educ,black,hisp,married,re74,re75,unem75,unem74,agesq,avgre,travgre,unem78,em78,Z_voucher,treat_itemC,re78_c
45,12,0,0,1,21.551901,23.632301,0,0,2025,22.592102,0,0,1,0,0,35.717495
23,12,0,0,1,21.551901,25.9597,0,0,529,23.7558,0,0,1,0,0,26.213636
43,17,0,0,0,21.551901,25.9597,0,0,1849,23.7558,0,0,1,0,0,31.355007
21,12,0,0,1,21.551901,26.138699,0,0,441,23.845299,0,0,1,0,0,36.4823
22,12,0,0,1,21.551901,26.765301,0,0,484,24.1586,0,0,1,0,0,26.918264
25,17,0,0,1,21.551901,31.1516,0,0,625,26.351749,0,0,1,0,1,34.054134
23,16,0,0,1,21.551901,35.806499,0,0,529,28.679199,0,0,1,0,0,34.734554
28,14,0,0,1,21.6499,26.854801,0,0,784,24.25235,0,0,1,0,0,37.38982
44,13,0,0,1,21.6793,21.9189,0,0,1936,21.799099,0,0,1,0,0,34.37648
23,12,0,0,0,21.7479,11.4133,0,0,529,16.580601,0,0,1,0,1,26.284512
39,14,0,0,1,21.7479,21.8419,0,0,1521,21.794899,0,0,1,1,1,30.611776
23,12,0,0,1,21.8654,21.4839,0,0,529,21.67465,0,0,1,0,1,35.372417
24,13,0,1,1,21.922199,24.7423,0,0,576,23.332249,0,0,1,0,0,42.919197
51,12,0,0,1,21.9438,19.1565,0,0,2601,20.55015,0,0,1,0,1,21.790264
34,12,0,0,1,21.9438,20.409698,0,0,1156,21.17675,0,0,1,0,0,32.863785
27,12,0,0,1,21.9438,20.588699,0,0,729,21.266251,0,0,1,0,1,31.912228
29,17,0,0,1,21.9438,21.752399,0,0,841,21.848099,0,0,1,0,0,28.43108
26,13,0,1,1,21.9536,5.6717401,0,0,676,13.81267,0,0,1,0,0,21.21904
23,14,0,0,0,22.1397,18.798401,0,0,529,20.469051,0,0,1,0,1,26.266455
46,12,0,0,1,22.1397,22.622499,0,0,2116,22.3811,0,0,1,0,0,16.729723
27,12,0,0,0,22.1397,25.4226,0,0,729,23.781151,0,0,1,0,0,38.286476
27,14,0,0,1,22.2181,23.3064,0,0,729,22.762249,0,0,1,0,0,32.4011
27,17,0,0,1,22.2377,22.379,0,0,729,22.30835,0,0,1,1,1,34.46513
50,12,0,0,1,22.306301,27.5441,0,0,2500,24.925201,0,0,1,1,1,31.296049
50,12,0,0,1,22.306301,27.5441,0,0,2500,24.925201,0,0,1,1,1,32.996727
50,12,0,0,1,22.306301,27.5441,0,0,2500,24.925201,0,0,1,0,0,33.562504
48,12,0,0,1,22.321901,23.8811,0,0,2304,23.101501,0,0,1,1,1,43.378723
24,16,0,0,1,22.3356,22.880301,0,0,576,22.60795,0,0,1,0,1,45.178406
25,12,0,1,1,22.3356,24.169401,0,0,625,23.252501,0,0,1,0,0,35.722225
37,12,0,0,1,22.441401,16.385,0,0,1369,19.4132,0,0,1,0,1,30.273954
37,12,0,0,1,22.441401,16.385,0,0,1369,19.4132,0,0,1,0,1,36.926609
27,15,0,0,1,22.531599,20.588699,0,0,729,21.56015,0,0,1,0,0,26.214924
41,12,0,1,1,22.531599,20.9468,0,0,1681,21.739201,0,0,1,0,0,19.193729
29,12,0,0,1,22.531599,21.4839,0,0,841,22.00775,0,0,1,0,0,24.211876
27,16,0,0,1,22.531599,21.4839,0,0,729,22.00775,0,0,1,1,1,30.720926
44,12,0,0,1,22.531599,22.379,0,0,1936,22.455299,0,0,1,0,0,20.168283
26,13,0,0,1,22.531599,22.379,0,0,676,22.455299,0,0,1,1,1,19.453337
34,12,0,0,1,22.531599,22.379,0,0,1156,22.455299,0,0,1,0,1,25.31011
20,12,0,0,1,22.531599,23.274199,0,0,400,22.902899,0,0,1,1,1,25.570803
43,14,0,0,1,22.531599,23.274199,0,0,1849,22.902899,0,0,1,0,0,28.759359
47,12,0,1,1,22.531599,25.0287,0,0,2209,23.780149,0,0,1,1,0,30.976843
31,12,0,0,1,22.531599,25.064501,0,0,961,23.79805,0,0,1,0,0,32.93845
33,12,0,0,1,22.531599,26.496801,0,0,1089,24.5142,0,0,1,0,1,37.980347
27,16,0,0,0,22.531599,30.435499,0,0,729,26.483549,0,0,1,0,0,26.673349
23,14,0,0,1,22.531599,33.6581,0,0,529,28.094849,0,0,1,0,1,41.592159
27,17,0,0,1,22.594301,18.261301,0,0,729,20.427801,0,0,1,0,0,35.72879
50,16,0,0,0,22.629499,19.693501,0,0,2500,21.161499,0,0,1,0,1,28.487425
22,14,0,0,1,22.6824,24.706499,0,0,484,23.69445,0,0,1,0,0,36.13343
34,12,0,0,1,22.727501,18.6194,0,0,1156,20.67345,0,0,1,0,0,17.820501
28,12,0,0,1,22.727501,20.0516,0,0,784,21.389549,0,0,1,0,1,32.029583
26,12,0,0,1,22.727501,21.4839,0,0,676,22.105701,0,0,1,1,1,36.768486
46,12,0,0,1,22.727501,21.8419,0,0,2116,22.2847,0,0,1,0,1,27.598764
27,17,0,0,1,22.727501,22.379,0,0,729,22.553249,0,0,1,0,0,31.169371
47,13,0,0,1,22.727501,22.5581,0,0,2209,22.642799,0,0,1,0,0,39.424023
29,17,0,0,1,22.923401,21.4839,0,0,841,22.203651,0,0,1,0,0,23.555046
24,16,0,0,0,22.923401,22.379,0,0,576,22.651199,0,0,1,0,0,34.487328
30,16,0,0,1,22.923401,23.274199,0,0,900,23.098801,0,0,1,0,1,41.533276
23,12,0,0,1,22.982199,24.0333,0,0,529,23.50775,0,0,1,0,1,26.275497
27,15,0,0,1,23.119301,0,1,0,729,11.55965,0,1,0,0,0,9.3575697
25,12,0,0,1,23.119301,24.074499,0,0,625,23.596901,0,0,1,0,1,39.733089
26,12,0,0,1,23.3153,26.767099,0,0,676,25.041199,0,0,1,0,1,31.250385
26,12,0,0,1,23.5112,0,1,0,676,11.7556,0,1,0,0,1,4.4954801
25,12,0,0,1,23.5112,11.279,0,0,625,17.3951,0,0,1,1,1,24.946434
32,12,0,0,1,23.5112,13.7855,0,0,1024,18.64835,0,0,1,0,1,18.031687
32,12,0,1,1,23.5112,13.9645,0,0,1024,18.73785,0,0,1,0,1,31.006281
50,16,0,0,0,23.5112,14.322599,0,0,2500,18.916901,0,0,1,0,1,30.833181
25,13,0,0,0,23.5112,14.322599,0,0,625,18.916901,0,0,1,0,1,31.168959
27,12,0,0,1,23.5112,15.0387,0,0,729,19.27495,0,0,1,1,1,36.123512
28,12,0,0,1,23.5112,16.1129,0,0,784,19.81205,0,1,0,1,1,24.621244
38,12,0,0,1,23.5112,16.1129,0,0,1444,19.81205,0,0,1,1,1,33.789471
31,12,0,0,1,23.5112,17.9032,0,0,961,20.707199,0,0,1,1,1,41.840961
28,12,0,0,1,23.5112,18.798401,0,0,784,21.1548,0,0,1,0,1,29.735495
23,12,0,0,1,23.5112,19.8547,0,0,529,21.682949,0,0,1,1,1,14.159526
55,12,0,0,1,23.5112,20.588699,0,0,3025,22.04995,0,0,1,1,1,27.790131
34,17,0,0,1,23.5112,20.588699,0,0,1156,22.04995,0,0,1,1,1,34.696259
28,17,0,0,1,23.5112,20.9468,0,0,784,22.229,0,0,1,1,1,35.595974
31,14,0,0,1,23.5112,21.4839,0,0,961,22.497551,0,0,1,0,0,28.54118
28,12,0,0,1,23.5112,21.4839,0,0,784,22.497551,0,0,1,0,1,26.97422
25,12,0,1,1,23.5112,21.4839,0,0,625,22.497551,0,0,1,1,1,37.86779
54,15,0,0,1,23.5112,21.4839,0,0,2916,22.497551,0,0,1,0,1,38.112644
35,12,0,0,1,23.5112,21.4839,0,0,1225,22.497551,0,0,1,0,1,26.875713
27,13,0,0,0,23.5112,21.4839,0,0,729,22.497551,0,0,1,1,1,26.638103
45,12,0,0,1,23.5112,21.4839,0,0,2025,22.497551,0,1,0,0,1,39.481411
28,16,0,0,1,23.5112,21.4839,0,0,784,22.497551,0,0,1,0,0,35.414753
30,16,0,0,1,23.5112,21.4839,0,0,900,22.497551,0,0,1,0,0,44.245598
24,12,0,1,1,23.5112,21.4839,0,0,576,22.497551,0,0,1,0,0,27.299307
26,14,0,0,1,23.5112,22.021,0,0,676,22.7661,0,0,1,1,1,37.415382
35,14,0,0,1,23.5112,22.379,0,0,1225,22.945099,0,0,1,0,0,30.981796
42,17,0,0,1,23.5112,22.379,0,0,1764,22.945099,0,1,0,0,0,21.430407
42,17,0,0,1,23.5112,22.379,0,0,1764,22.945099,0,1,0,0,0,31.188013
28,16,0,0,1,23.5112,22.379,0,0,784,22.945099,0,0,1,0,0,34.392956
28,12,0,0,1,23.5112,22.379,0,0,784,22.945099,0,0,1,0,0,36.621944
27,14,0,0,1,23.5112,22.5581,0,0,729,23.034649,0,0,1,0,1,37.04982
35,16,0,0,1,23.5112,22.737099,0,0,1225,23.124149,0,0,1,0,0,20.885954
55,12,0,0,1,23.5112,22.9161,0,0,3025,23.21365,0,0,1,0,1,38.907722
36,14,0,0,1,23.5112,23.274199,0,0,1296,23.3927,0,0,1,0,1,43.296272
42,16,0,1,1,23.5112,23.274199,0,0,1764,23.3927,0,0,1,0,1,30.826334
22,12,0,0,1,23.5112,23.274199,0,0,484,23.3927,0,0,1,0,0,29.384525
38,12,0,0,1,23.5112,23.274199,0,0,1444,23.3927,0,0,1,0,0,25.014729
48,16,0,0,1,23.5112,23.274199,0,0,2304,23.3927,0,0,1,0,1,50.679611
48,16,0,0,1,23.5112,23.274199,0,0,2304,23.3927,0,0,1,0,1,27.754379
25,13,0,0,1,23.5112,23.4568,0,0,625,23.484001,0,0,1,0,0,34.186916
23,14,0,0,1,23.5112,24.169401,0,0,529,23.840302,0,0,1,0,1,26.68112
31,16,0,0,1,23.5112,24.706499,0,0,961,24.108849,0,0,1,1,1,51.665359
26,12,0,0,1,23.5112,24.8855,0,0,676,24.198349,0,0,1,0,1,36.115318
32,12,0,0,1,23.5112,25.064501,0,0,1024,24.287849,0,0,1,0,1,28.532742
29,13,0,0,1,23.5112,25.064501,0,0,841,24.287849,0,1,0,0,0,35.356998
29,13,0,0,1,23.5112,25.064501,0,0,841,24.287849,0,1,0,0,0,25.264021
30,16,0,0,1,23.5112,25.2435,0,0,900,24.37735,0,0,1,0,0,32.109554
26,14,0,0,1,23.5112,25.7806,0,0,676,24.645901,0,0,1,0,1,44.66209
32,16,0,0,1,23.5112,25.9597,0,0,1024,24.735451,0,0,1,0,1,26.112036
35,14,0,0,1,23.5112,26.496801,0,0,1225,25.004002,0,0,1,1,1,40.74955
35,14,0,0,1,23.5112,26.496801,0,0,1225,25.004002,0,0,1,0,1,41.490627
54,12,0,0,1,23.5112,26.854801,0,0,2916,25.183001,0,0,1,1,1,25.312944
55,12,0,0,1,23.5112,26.854801,0,0,3025,25.183001,0,0,1,1,1,21.654911
55,12,0,0,1,23.5112,26.854801,0,0,3025,25.183001,0,0,1,0,1,26.639137
38,12,0,0,1,23.5112,26.854801,0,0,1444,25.183001,0,0,1,0,0,35.999138
25,12,0,0,0,23.5112,26.854801,0,0,625,25.183001,0,0,1,1,1,42.742451
30,12,0,0,1,23.5112,28.645199,0,0,900,26.078199,0,0,1,0,0,39.910564
25,17,0,0,1,23.5112,29.003199,0,0,625,26.257198,0,0,1,0,1,32.277248
39,12,0,0,0,23.5112,31.509699,0,0,1521,27.510448,0,0,1,1,1,13.562283
28,14,0,0,1,23.5112,32.2258,0,0,784,27.8685,0,0,1,0,1,40.054955
39,17,0,0,1,23.5112,35.448399,0,0,1521,29.479799,0,0,1,0,0,44.356636
49,12,0,0,1,23.5112,35.806499,0,0,2401,29.65885,0,0,1,0,0,24.19515
21,12,0,0,1,23.5112,50.129002,0,0,441,36.820099,0,1,0,1,1,34.651703
31,14,0,0,1,23.7071,20.767698,0,0,961,22.2374,0,0,1,1,1,29.555372
27,12,0,0,1,23.7071,21.4839,0,0,729,22.595501,0,0,1,0,1,26.921133
37,12,0,0,1,23.7071,22.200001,0,0,1369,22.95355,0,0,1,0,1,30.19438
51,12,0,0,1,23.7071,22.379,0,0,2601,23.043049,0,0,1,1,1,26.722574
29,12,0,0,1,23.7071,26.854801,0,0,841,25.280951,0,0,1,0,0,31.777647
27,14,0,0,1,23.7071,29.5403,0,0,729,26.623699,0,0,1,0,0,21.147543
24,13,0,0,1,23.903099,1.7903199,0,0,576,12.846709,0,0,1,0,0,31.415062
32,12,0,0,1,23.903099,24.812099,0,0,1024,24.357599,0,0,1,0,1,33.935173
31,17,0,0,1,23.903099,25.601599,0,0,961,24.75235,0,0,1,1,1,13.61294
46,12,0,0,0,23.918699,12.5323,0,0,2116,18.2255,0,1,0,0,1,15.493697
40,15,0,1,1,24.000999,23.274199,0,0,1600,23.6376,0,0,1,0,1,30.276335
27,16,0,0,1,24.099001,7.1612902,0,0,729,15.630146,0,0,1,1,1,35.770184
27,17,0,0,1,24.099001,22.200001,0,0,729,23.149502,0,0,1,0,1,52.652611
28,14,0,0,1,24.099001,22.379,0,0,784,23.239,0,0,1,0,0,29.529188
29,17,0,0,1,24.099001,24.527401,0,0,841,24.313202,0,0,1,0,1,37.504124
36,13,0,0,1,24.099001,25.064501,0,0,1296,24.581751,0,0,1,0,0,35.270622
23,12,0,0,1,24.099001,26.854801,0,0,529,25.476902,0,0,1,1,1,39.403381
28,12,0,0,1,24.294901,18.261301,0,0,784,21.278101,0,0,1,0,0,29.982252
28,12,0,0,1,24.383101,15.2177,0,0,784,19.8004,0,0,1,0,0,27.531355
34,12,0,0,1,24.4869,22.200001,0,0,1156,23.343451,0,0,1,0,1,42.096771
41,12,0,0,1,24.490801,14.322599,0,0,1681,19.4067,0,0,1,0,0,24.917549
25,13,0,0,1,24.490801,18.261301,0,0,625,21.376051,0,1,0,0,0,19.590223
45,12,0,0,1,24.490801,21.4839,0,0,2025,22.98735,0,0,1,1,1,32.957012
41,12,0,0,1,24.490801,21.4839,0,0,1681,22.98735,0,0,1,0,1,31.461975
35,16,0,0,0,24.490801,21.8419,0,0,1225,23.166351,0,0,1,0,1,39.503242
29,16,0,0,1,24.490801,23.453199,0,0,841,23.972,0,0,1,0,0,40.330551
28,13,0,0,1,24.490801,23.868599,0,0,784,24.179699,0,0,1,0,1,26.170689
35,13,0,0,1,24.490801,23.990301,0,0,1225,24.240551,0,0,1,1,0,39.334782
35,16,0,0,1,24.490801,24.169401,0,0,1225,24.330101,0,0,1,1,1,33.80637
30,12,0,0,1,24.490801,25.064501,0,0,900,24.777651,0,0,1,0,1,26.372955
29,12,0,0,1,24.490801,25.064501,0,0,841,24.777651,0,0,1,0,0,33.256413
28,16,0,0,1,24.490801,26.461,0,0,784,25.475901,0,0,1,1,1,41.244171
30,16,0,0,1,24.490801,26.854801,0,0,900,25.672802,0,0,1,1,1,25.650352
26,17,0,0,0,24.490801,26.854801,0,0,676,25.672802,0,0,1,0,1,30.922062
22,13,0,0,1,24.490801,26.854801,0,0,484,25.672802,0,0,1,0,0,39.662762
22,12,0,0,1,24.490801,26.854801,0,0,484,25.672802,0,0,1,1,1,29.925978
26,16,0,0,0,24.490801,27.75,0,0,676,26.120399,0,0,1,0,0,27.114002
48,16,0,0,1,24.663301,18.0823,0,0,2304,21.372801,0,0,1,0,0,34.2887
45,12,0,0,1,24.6868,15.2177,0,0,2025,19.95225,0,0,1,0,1,28.042959
44,17,0,0,1,24.6868,23.274199,0,0,1936,23.980499,0,0,1,0,0,36.768963
26,16,0,0,1,24.6868,25.4226,0,0,676,25.054699,0,0,1,0,0,44.40736
54,16,0,0,1,24.6868,26.854801,0,0,2916,25.770802,0,0,1,1,1,36.962399
54,16,0,0,1,24.6868,26.854801,0,0,2916,25.770802,0,0,1,0,1,30.341
54,16,0,0,1,24.6868,26.854801,0,0,2916,25.770802,0,0,1,0,0,32.977623
29,12,0,0,1,24.6868,27.75,0,0,841,26.218399,0,0,1,1,1,41.871365
22,12,0,0,1,24.7651,21.5949,0,0,484,23.18,0,0,1,1,1,31.095457
39,17,0,0,1,24.8239,25.064501,0,0,1521,24.944201,0,0,1,1,1,28.309427
35,16,0,0,1,24.8827,24.527401,0,0,1225,24.705051,0,0,1,0,0,42.1432
44,12,0,0,1,24.8827,27.929001,0,0,1936,26.405849,0,0,1,0,0,29.77401
32,16,0,0,1,24.9807,25.064501,0,0,1024,25.0226,0,0,1,1,1,22.397215
27,17,0,0,1,25.0786,19.693501,0,0,729,22.386051,0,0,1,0,1,32.040672
27,17,0,0,1,25.0786,19.693501,0,0,729,22.386051,0,0,1,1,1,32.908405
26,12,0,0,1,25.0786,23.274199,0,0,676,24.176399,0,0,1,1,1,37.832603
46,12,0,0,1,25.0786,24.169401,0,0,2116,24.624001,0,0,1,0,0,35.111454
25,16,0,0,0,25.0786,25.601599,0,0,625,25.340099,0,0,1,1,1,21.726282
35,12,0,0,1,25.0786,26.854801,0,0,1225,25.966702,0,0,1,0,0,30.617815
33,16,0,0,1,25.0786,26.854801,0,0,1089,25.966702,0,0,1,1,1,28.808287
26,16,0,0,1,25.0786,30.793501,0,0,676,27.93605,0,0,1,1,1,32.06562
20,12,0,0,1,25.2941,18.798401,0,0,400,22.046249,0,0,1,0,0,17.650167
49,12,0,0,1,25.470501,17.9534,0,0,2401,21.71195,0,0,1,1,1,30.073912
25,13,0,0,1,25.470501,18.798401,0,0,625,22.134451,0,0,1,1,1,32.198109
28,13,0,0,1,25.470501,19.693501,0,0,784,22.582001,0,0,1,1,1,27.854452
27,12,0,0,0,25.470501,21.4839,0,0,729,23.4772,0,0,1,0,1,18.77611
44,12,0,0,1,25.470501,21.4839,0,0,1936,23.4772,0,0,1,0,0,32.342861
23,12,0,1,1,25.470501,21.4839,0,0,529,23.4772,0,0,1,0,0,35.498882
24,12,0,0,1,25.470501,22.737099,0,0,576,24.1038,0,0,1,0,0,26.956953
27,12,0,0,1,25.470501,23.0952,0,0,729,24.28285,0,0,1,0,0,28.5732
46,12,0,0,1,25.470501,23.274199,0,0,2116,24.372349,0,0,1,0,0,35.093025
31,12,0,0,1,25.470501,23.274199,0,0,961,24.372349,0,0,1,0,0,20.021713
51,16,0,0,0,25.470501,24.169401,0,0,2601,24.81995,0,0,1,0,1,32.31369
37,12,0,0,0,25.470501,25.7806,0,0,1369,25.625549,0,0,1,0,0,29.010763
37,12,0,0,0,25.470501,25.7806,0,0,1369,25.625549,0,0,1,0,1,30.650251
30,12,0,0,1,25.470501,25.9597,0,0,900,25.715099,0,0,1,0,0,38.776646
49,17,0,0,1,25.470501,26.854801,0,0,2401,26.162651,0,0,1,0,1,24.914156
49,17,0,0,1,25.470501,26.854801,0,0,2401,26.162651,0,0,1,0,0,20.277279
26,17,0,0,1,25.470501,26.854801,0,0,676,26.162651,0,0,1,0,1,37.428085
37,13,0,0,1,25.470501,30.435499,0,0,1369,27.952999,0,0,1,0,1,41.265991
44,17,0,0,1,25.470501,30.435499,0,0,1936,27.952999,0,0,1,0,0,38.887047
30,17,0,0,1,25.470501,31.330599,0,0,900,28.400551,0,0,1,1,1,53.372971
51,12,0,0,1,25.470501,32.2258,0,0,2601,28.84815,0,0,1,1,1,27.936644
28,17,0,0,1,25.607599,18.0912,0,0,784,21.8494,0,0,1,1,1,25.841223
29,16,0,0,1,25.666401,28.2871,0,0,841,26.976749,0,0,1,0,0,45.639812
40,12,0,0,1,25.7075,20.409698,0,0,1600,23.058599,0,0,1,1,1,46.363384
34,16,0,0,1,25.862301,0,1,0,1156,12.93115,0,1,0,1,1,11.826431
51,12,0,0,1,25.862301,20.588699,0,0,2601,23.2255,0,0,1,0,0,27.334654
26,16,0,0,1,25.862301,22.379,0,0,676,24.120651,0,0,1,1,1,26.613008
46,12,0,0,1,25.862301,23.274199,0,0,2116,24.568249,0,0,1,0,0,23.904972
45,14,0,0,1,25.862301,28.645199,0,0,2025,27.25375,0,0,1,0,1,27.342402
49,12,0,0,1,25.862301,28.645199,0,0,2401,27.25375,0,0,1,0,0,33.834335
26,16,0,0,0,25.862301,31.7908,0,0,676,28.82655,0,0,1,0,1,38.410992
30,16,0,0,1,26.058199,28.645199,0,0,900,27.3517,0,0,1,0,0,33.160816
50,12,0,0,1,26.2542,0,1,0,2500,13.1271,0,1,0,0,0,36.196358
25,12,0,0,0,26.2542,21.4839,0,0,625,23.869049,0,0,1,1,1,21.027025
27,17,0,0,0,26.2542,29.5403,0,0,729,27.897251,0,0,1,0,0,43.248562
46,16,0,0,1,26.2934,65.160599,0,0,2116,45.726997,0,0,1,0,0,48.20348
46,16,0,0,1,26.2934,65.160599,0,0,2116,45.726997,0,0,1,0,0,51.930126
22,12,0,0,0,26.4501,23.274199,0,0,484,24.862148,0,0,1,1,1,31.54793
55,12,0,0,1,26.4501,23.990301,0,0,3025,25.2202,0,0,1,0,1,29.049595
53,12,0,0,1,26.4501,25.064501,0,0,2809,25.757301,0,0,1,0,1,29.280401
44,12,0,0,1,26.4501,25.9597,0,0,1936,26.204899,0,0,1,1,0,23.738573
47,13,0,0,1,26.4501,25.9597,0,0,2209,26.204899,0,0,1,0,1,35.441048
46,14,0,0,1,26.4501,26.496801,0,0,2116,26.47345,0,0,1,0,1,34.620865
25,12,0,0,1,26.4501,26.836901,0,0,625,26.643501,0,0,1,0,0,37.843269
28,16,0,0,1,26.4501,26.854801,0,0,784,26.652451,0,0,1,1,1,33.196964
40,16,0,0,1,26.4501,26.854801,0,0,1600,26.652451,0,0,1,0,0,32.061226
40,16,0,0,1,26.4501,26.854801,0,0,1600,26.652451,0,0,1,0,1,26.106289
28,12,0,0,1,26.4501,26.8584,0,0,784,26.654251,0,0,1,0,1,27.060349
29,15,0,0,1,26.4501,27.2505,0,0,841,26.8503,0,0,1,0,1,40.666126
42,16,0,0,1,26.4501,27.499401,0,0,1764,26.974751,0,0,1,0,0,40.593655
30,15,0,0,1,26.4501,27.570999,0,0,900,27.01055,0,0,1,0,1,26.432524
39,12,0,0,1,26.4501,27.75,0,0,1521,27.10005,0,0,1,0,0,27.635525
30,16,0,0,1,26.4501,28.197599,0,0,900,27.323849,0,0,1,0,0,28.346191
50,12,0,0,1,26.4501,30.0774,0,0,2500,28.26375,0,0,1,0,0,35.312096
29,17,0,0,0,26.614698,28.503698,0,0,841,27.559198,0,0,1,0,0,26.793751
29,15,0,0,1,26.646,19.693501,0,0,841,23.16975,0,0,1,0,0,31.787344
27,12,0,0,1,26.646,29.5403,0,0,729,28.093151,0,0,1,0,0,32.679405
31,12,0,1,1,26.841999,6.9822598,0,0,961,16.912128,0,0,1,1,1,41.321613
31,12,0,1,1,26.841999,6.9822598,0,0,961,16.912128,0,0,1,0,0,22.237192
29,12,0,0,1,26.841999,20.588699,0,0,841,23.715349,0,0,1,1,1,35.283329
27,16,0,0,1,26.841999,22.200001,0,0,729,24.521,0,0,1,0,1,43.213364
42,17,0,0,1,26.841999,31.330599,0,0,1764,29.0863,0,0,1,0,1,35.961445
25,13,0,0,1,26.996698,28.197599,0,0,625,27.597149,0,0,1,0,0,27.703909
48,12,0,0,1,27.037901,25.064501,0,0,2304,26.051201,0,0,1,0,0,37.286728
50,12,0,0,1,27.037901,26.854801,0,0,2500,26.94635,0,0,1,0,0,30.257284
28,17,0,0,1,27.037901,27.75,0,0,784,27.393951,0,0,1,0,1,42.157246
29,17,0,0,0,27.037901,29.182301,0,0,841,28.1101,0,0,1,0,0,30.910601
33,17,0,0,1,27.037901,31.867699,0,0,1089,29.452801,0,0,1,0,1,42.799671
52,12,0,0,1,27.2201,24.706499,0,0,2704,25.963299,0,0,1,1,1,36.850498
22,12,0,0,1,27.233801,14.322599,0,0,484,20.7782,0,0,1,1,1,39.313244
43,12,0,0,1,27.233801,25.064501,0,0,1849,26.149151,0,0,1,0,1,39.308205
34,13,0,0,1,27.233801,25.064501,0,0,1156,26.149151,0,0,1,0,1,38.530655
46,12,0,0,1,27.233801,28.645199,0,0,2116,27.939499,0,0,1,0,1,40.379452
31,17,0,0,1,27.429699,0,1,0,961,13.714849,0,1,0,0,0,22.898663
28,13,0,0,1,27.429699,20.588699,0,0,784,24.009199,0,0,1,0,0,26.855629
25,12,0,0,1,27.429699,21.4839,0,0,625,24.456799,0,0,1,1,1,51.128777
29,14,0,0,1,27.429699,22.099699,0,0,841,24.764698,0,0,1,1,1,40.769714
24,16,0,0,0,27.429699,22.200001,0,0,576,24.81485,0,0,1,0,0,46.955364
31,12,0,0,1,27.429699,22.379,0,0,961,24.90435,0,1,0,0,0,22.696325
30,17,0,0,1,27.429699,25.064501,0,0,900,26.247101,0,0,1,0,0,29.321192
32,12,0,0,1,27.429699,25.064501,0,0,1024,26.247101,0,0,1,0,1,35.432152
26,15,0,0,1,27.429699,25.064501,0,0,676,26.247101,0,0,1,0,0,43.496044
28,16,0,0,1,27.429699,25.064501,0,0,784,26.247101,0,0,1,1,1,43.605911
54,13,0,0,1,27.429699,25.4226,0,0,2916,26.426149,0,0,1,0,0,48.856434
30,14,0,0,1,27.429699,25.7806,0,0,900,26.605148,0,0,1,1,1,25.863718
33,14,0,0,1,27.429699,25.9597,0,0,1089,26.694698,0,0,1,1,1,39.596687
33,12,0,0,1,27.429699,25.9597,0,0,1089,26.694698,0,0,1,0,0,41.078865
26,12,0,0,1,27.429699,26.496801,0,0,676,26.963249,0,0,1,1,1,45.729942
44,13,0,0,1,27.429699,26.774302,0,0,1936,27.102001,0,0,1,1,1,28.504938
49,12,0,0,1,27.429699,26.854801,0,0,2401,27.14225,0,0,1,0,0,29.175623
28,12,0,0,1,27.429699,26.854801,0,0,784,27.14225,0,0,1,1,1,30.035545
45,12,0,0,1,27.429699,26.854801,0,0,2025,27.14225,0,0,1,0,0,32.762753
40,12,0,0,1,27.429699,27.008801,0,0,1600,27.21925,0,0,1,0,0,39.271214
27,17,0,0,1,27.429699,27.75,0,0,729,27.589849,0,0,1,0,0,30.579325
51,16,0,0,1,27.429699,28.645199,0,0,2601,28.037449,0,0,1,1,1,46.38868
51,16,0,0,1,27.429699,28.645199,0,0,2601,28.037449,0,0,1,1,1,15.296819
43,12,0,0,1,27.429699,28.645199,0,0,1849,28.037449,0,0,1,0,1,42.899651
37,12,0,0,1,27.429699,28.645199,0,0,1369,28.037449,0,1,0,0,0,41.63784
37,12,0,0,1,27.429699,28.645199,0,0,1369,28.037449,0,1,0,0,0,33.698322
38,14,0,0,1,27.429699,29.0462,0,0,1444,28.237949,0,0,1,0,0,44.000172
36,16,0,0,0,27.429699,30.2565,0,0,1296,28.8431,0,0,1,0,1,41.321712
21,12,0,0,1,27.429699,30.435499,0,0,441,28.932598,0,0,1,1,1,37.846737
25,14,0,0,0,27.429699,32.2258,0,0,625,29.827749,0,0,1,0,0,33.566235
33,13,0,0,1,27.429699,41.177399,0,0,1089,34.303551,0,0,1,1,1,53.675137
38,14,0,0,1,27.429699,68.032295,0,0,1444,47.730995,0,0,1,1,1,48.373009
32,16,0,0,1,27.6257,29.5403,0,0,1024,28.583,0,0,1,0,1,36.831394
27,12,0,0,0,27.8216,27.2129,0,0,729,27.51725,0,0,1,0,0,31.320917
24,17,0,0,0,27.8216,27.570999,0,0,576,27.696301,0,0,1,0,0,32.486561
43,12,0,0,1,27.8216,28.645199,0,0,1849,28.233398,0,0,1,0,1,41.925522
26,17,0,0,1,27.8431,28.645199,0,0,676,28.244148,0,0,1,1,1,36.237247
33,12,0,0,1,28.0175,25.4226,0,0,1089,26.720051,0,0,1,0,0,41.084698
34,14,0,0,1,28.0175,26.854801,0,0,1156,27.43615,0,0,1,1,1,12.321859
28,12,0,0,1,28.0175,29.5403,0,0,784,28.7789,0,0,1,0,1,37.025154
41,12,0,0,1,28.0175,30.435499,0,0,1681,29.2265,0,0,1,1,1,20.497509
25,12,0,0,1,28.0175,31.062099,0,0,625,29.539799,0,0,1,0,1,31.647427
28,17,0,0,1,28.0175,31.1516,0,0,784,29.584549,0,0,1,0,0,45.356987
